date,organisationId,brand,valorisation,est_derniere_date
2025-04-17,VERS,Nailmatic,2825.72,False
2025-04-17,VERS,Namaki,26.6,False
2025-04-17,VERS,Nathan,1151.64,False
2025-04-17,VERS,Neogrün,93.8,False
2025-04-17,VERS,Nobodinoz,715.45,False
2025-04-17,VERS,OMY,3567.46,False
2025-04-17,VERS,OPPI,69.93,False
2025-04-17,VERS,Ooly,458.72,False
2025-04-17,VERS,Ouate,682.35,False
2025-04-17,VERS,PARIS 2024,217.08,False
2025-04-17,VERS,PEZ,81.22,False
2025-04-17,VERS,PLUS PLUS,1111.18,False
2025-04-17,VERS,POMEA,502.14,False
2025-04-17,VERS,POPPIK,823.83,False
2025-04-17,VERS,Pandacraft,15.0,False
2025-04-17,VERS,Paola Reina,186.01,False
2025-04-17,VERS,Papo,1350.0,False
2025-04-17,VERS,Party Deco,8384.23,False
2025-04-17,VERS,Piatnik,369.84,False
2025-04-17,VERS,Pieces & Peace,57.28,False
2025-04-17,VERS,Pierrot Gourmand,45.28,False
2025-04-17,VERS,Pixie Games,298.5,False
2025-04-17,VERS,Play&Go,238.1,False
2025-04-17,VERS,Poule Party,3990.1,False
2025-04-17,VERS,Professor Puzzle,548.44,False
2025-04-17,VERS,Quartier Libre,155.67,False
2025-04-17,VERS,Quut,1183.68,False
2025-04-17,VERS,Rice,17.8,False
2025-04-17,VERS,Robotime,6603.81,False
2025-04-17,VERS,Rockahula,144.3,False
2025-04-17,VERS,Rosajou,707.87,False
2025-04-17,VERS,SI SI La Paillette,193.65,False
2025-04-17,VERS,Sam & Julia,286.42,False
2025-04-17,VERS,Sassi,507.24,False
2025-04-17,VERS,Sentosphère,1378.82,False
2025-04-17,VERS,So Family,551.93,False
2025-04-17,VERS,Souza,1440.54,False
2025-04-17,VERS,Splash,17.04,False
2025-04-17,VERS,Spunky,4.14,False
2025-04-17,VERS,Studio Roof,271.5,False
2025-04-17,VERS,SuperPetit,1099.67,False
2025-04-17,VERS,Sycomore,708.91,False
2025-04-17,VERS,Tata Clairette,61.25,False
2025-04-17,VERS,Tichoups,1300.05,False
2025-04-17,VERS,Top Bright,397.41,False
2025-04-17,VERS,Tossit,69.0,False
2025-04-17,VERS,Tourbillon,65.06,False
2025-04-17,VERS,Trixie,9818.37,False
2025-04-17,VERS,Trolli,18.0,False
2025-04-17,VERS,True Gum,35.36,False
2025-04-17,VERS,Tutti Frutti,5.5,False
2025-04-17,VERS,Ty,675.25,False
2025-04-17,VERS,Vilac,7178.49,False
2025-04-17,VERS,Vissevasse,107.55,False
2025-04-17,VERS,Waatea,460.0,False
2025-04-17,VERS,Wurm,50.55,False
2025-04-17,VERS,Yoto play,1352.78,False
2025-04-17,VERS,Yuko B,697.63,False
2025-04-18,BORD,ADG Diffusion,419.73,False
2025-04-18,BORD,Atelierbox,6153.05,False
2025-04-18,BORD,Auzou Editions,4884.71,False
2025-04-18,BORD,BB & Co,721.33,False
2025-04-18,BORD,Bayard Jeunesse,736.19,False
2025-04-18,BORD,Belle Lurette,638.6,False
2025-04-18,BORD,Biberon français,178.95,False
2025-04-18,BORD,Bibs,753.14,False
2025-04-18,BORD,Bioviva,1500.67,False
2025-04-18,BORD,BlackRock Games,1012.07,False
2025-04-18,BORD,Bob Snail,57.95,False
2025-04-18,BORD,Bobballs,646.8,False
2025-04-18,BORD,Bonbonrama,1193.78,False
2025-04-18,BORD,Buki,968.69,False
2025-04-18,BORD,Burago,42.84,False
2025-04-18,BORD,CMP,528.2,False
2025-04-18,BORD,Cartes d'Art,438.45,False
2025-04-18,BORD,Cello,10.12,False
2025-04-18,BORD,Chaks,961.66,False
2025-04-18,BORD,Chef Club,331.53,False
2025-04-18,BORD,Chillys,114.61,False
2025-04-18,BORD,Chocli,328.86,False
2025-04-18,BORD,Chupa Chups,25.84,False
2025-04-18,BORD,Clairefontaine,1543.11,False
2025-04-18,BORD,Cloud B,130.0,False
2025-04-18,BORD,Crayon Rocks,56.4,False
2025-04-18,BORD,Crocodile Creek,28.61,False
2025-04-18,BORD,Djeco,10920.78,False
2025-04-18,BORD,Dock & Bay,487.32,False
2025-04-18,BORD,Doudou & Cie,1422.96,False
2025-04-18,BORD,Dujardin,395.14,False
2025-04-18,BORD,En Cavale,25.2,False
2025-04-18,BORD,Erzi,1297.13,False
2025-04-18,BORD,Fizzy,15.0,False
2025-04-18,BORD,Frizzy Pazzy,19.44,False
2025-04-18,BORD,Gigamic,1778.29,False
2025-04-18,BORD,Glo Pals,148.32,False
2025-04-18,BORD,Globber,1662.55,False
2025-04-18,BORD,Graine Créative,5332.99,False
2025-04-18,BORD,Grim'tout,235.19,False
2025-04-18,BORD,Grund,17.33,False
2025-04-18,BORD,HOME DECO FACTORY,34.3,False
2025-04-18,BORD,HOME DECO KIDS,38.0,False
2025-04-18,BORD,HelloHossy,923.4,False
2025-04-18,BORD,Helvetiq,120.0,False
2025-04-18,BORD,Hindbag,3091.3,False
2025-04-18,BORD,Histoire d'Ours,2614.63,False
2025-04-18,BORD,Histoire d'ours,68.85,False
2025-04-18,BORD,IELLO,484.18,False
2025-04-18,BORD,Ikita,618.53,False
2025-04-18,BORD,Inuwet,1746.8,False
2025-04-18,BORD,JE CHERCHE UNE IDEE,52.8,False
2025-04-18,BORD,Jactal,140.65,False
2025-04-18,BORD,Janod,11854.45,False
2025-04-18,BORD,Jellycat,2532.2,False
2025-04-18,BORD,JeuJura,122.46,False
2025-04-18,BORD,KIMANE,697.34,False
2025-04-18,BORD,Kaloo,3691.0,False
2025-04-18,BORD,Keel Toys,841.34,False
2025-04-18,BORD,Ki ET LA,604.35,False
2025-04-18,BORD,Kiddikutter,84.7,False
2025-04-18,BORD,Kidywolf,3242.79,False
2025-04-18,BORD,Kimane,109.76,False
2025-04-18,BORD,Kiub,26.84,False
2025-04-18,BORD,Kknekki,17.6,False
2025-04-18,BORD,Koziol,290.95,False
2025-04-18,BORD,L'Ours Français,374.44,False
2025-04-18,BORD,LA POULE QUI POND,146.73,False
2025-04-18,BORD,La Petite Epicerie,3438.34,False
2025-04-18,BORD,La case de cousin Paul,382.86,False
2025-04-18,BORD,Labay,207.1,False
2025-04-18,BORD,Legami,2957.74,False
2025-04-18,BORD,Les Petites Dates,139.1,False
2025-04-18,BORD,Les Petits Zodiaques,116.0,False
2025-04-18,BORD,Lilliputiens,4379.21,False
2025-04-18,BORD,Little Dutch,256.95,False
2025-04-18,BORD,Little L,106.8,False
2025-04-18,BORD,MDS,13.7,False
2025-04-18,BORD,MISTER GADGET,153.2,False
2025-04-18,BORD,MOB,569.05,False
2025-04-18,BORD,Marc Vidal,170.4,False
2025-04-18,BORD,Marcel et Joachim,124.55,False
2025-04-18,BORD,Marky,99.84,False
2025-04-18,BORD,Martinelia,300.51,False
2025-04-18,BORD,Martinex,195.0,False
2025-04-18,BORD,Maïlou,135.61,False
2025-04-18,BORD,Mercier,774.78,False
2025-04-18,BORD,Metalmorphose,2001.0,False
2025-04-18,BORD,Milan,2119.57,False
2025-04-18,BORD,Milhe et Avons,98.56,False
2025-04-18,BORD,Minus Editions,128.46,False
2025-04-18,BORD,Nailmatic,545.49,False
2025-04-18,BORD,Nathan,2018.95,False
2025-04-18,BORD,OMY,3722.08,False
2025-04-18,BORD,Ooly,205.02,False
2025-04-18,BORD,Ouate,247.66,False
2025-04-18,BORD,PARIS 2024,1020.73,False
2025-04-18,BORD,PEZ,65.05,False
2025-04-18,BORD,PLUS PLUS,1093.34,False
2025-04-18,BORD,POMEA,1182.15,False
2025-04-18,BORD,POPPIK,745.56,False
2025-04-18,BORD,Pandacraft,97.5,False
2025-04-18,BORD,Paola Reina,613.54,False
2025-04-18,BORD,Papo,1308.16,False
2025-04-18,BORD,Party Deco,1756.73,False
2025-04-18,BORD,Petit Boum,321.55,False
2025-04-18,BORD,Petit Truc,180.9,False
2025-04-18,BORD,Piatnik,348.14,False
2025-04-18,BORD,Pieces & Peace,377.81,False
2025-04-18,BORD,Pixie Games,278.6,False
2025-04-18,BORD,Poule Party,1175.2,False
2025-04-18,BORD,Professor Puzzle,7074.96,False
2025-04-18,BORD,Puzzle Michèle Wilson,25.5,False
2025-04-18,BORD,Quut,269.78,False
2025-04-18,BORD,Robotime,5659.1,False
2025-04-18,BORD,Rosajou,355.92,False
2025-04-18,BORD,Sam & Julia,656.62,False
2025-04-18,BORD,Sassi,312.98,False
2025-04-18,BORD,Sentosphère,1470.42,False
2025-04-18,BORD,So Family,571.0,False
2025-04-18,BORD,Souza,1498.19,False
2025-04-18,BORD,Spunky,5.52,False
2025-04-18,BORD,Studio Roof,1065.5,False
2025-04-18,BORD,SuperPetit,1446.85,False
2025-04-18,BORD,Sycomore,937.08,False
2025-04-18,BORD,THE CONCEPT FACTORY,6.0,False
2025-04-18,BORD,Tata Clairette,14.0,False
2025-04-18,BORD,Tichoups,206.55,False
2025-04-18,BORD,Top Bright,194.26,False
2025-04-18,BORD,Tossit,207.0,False
2025-04-18,BORD,Tourbillon,260.99,False
2025-04-18,BORD,Trixie,12567.28,False
2025-04-18,BORD,Trolli,27.0,False
2025-04-18,BORD,True Gum,117.52,False
2025-04-18,BORD,Tutti Frutti,4.5,False
2025-04-18,BORD,Ty,787.53,False
2025-04-18,BORD,Vilac,7096.74,False
2025-04-18,BORD,Wurm,248.82,False
2025-04-18,BORD,Yoto play,553.59,False
2025-04-18,BORD,Yuko B,758.44,False
2025-04-18,LEVAL,ADG Diffusion,233.81,False
2025-04-18,LEVAL,Atelierbox,4103.46,False
2025-04-18,LEVAL,Auzou Editions,3436.99,False
2025-04-18,LEVAL,BB & Co,600.21,False
2025-04-18,LEVAL,BD Kids,137.65,False
2025-04-18,LEVAL,Bayard Jeunesse,660.28,False
2025-04-18,LEVAL,Belle Lurette,720.6,False
2025-04-18,LEVAL,Bibs,418.42,False
2025-04-18,LEVAL,Bioviva,1384.97,False
2025-04-18,LEVAL,BlackRock Games,510.21,False
2025-04-18,LEVAL,Bob Snail,176.55,False
2025-04-18,LEVAL,Bobballs,523.6,False
2025-04-18,LEVAL,Bonbonrama,384.11,False
2025-04-18,LEVAL,Buki,482.23,False
2025-04-18,LEVAL,Burago,293.64,False
2025-04-18,LEVAL,CMP,621.85,False
2025-04-18,LEVAL,Cartes d'Art,437.55,False
2025-04-18,LEVAL,Cello,14.26,False
2025-04-18,LEVAL,Chef Club,616.17,False
2025-04-18,LEVAL,Chocli,266.22,False
2025-04-18,LEVAL,Chupa Chups,28.73,False
2025-04-18,LEVAL,Clairefontaine,800.86,False
2025-04-18,LEVAL,Cloud B,267.5,False
2025-04-18,LEVAL,Cléopatre,451.54,False
2025-04-18,LEVAL,Crayon Rocks,58.77,False
2025-04-18,LEVAL,Djeco,4798.02,False
2025-04-18,LEVAL,Doudou & Cie,1580.82,False
2025-04-18,LEVAL,Dujardin,349.47,False
2025-04-18,LEVAL,Erzi,656.67,False
2025-04-18,LEVAL,Fizzy,3.6,False
2025-04-18,LEVAL,Frizzy Pazzy,11.34,False
2025-04-18,LEVAL,Gigamic,1330.75,False
2025-04-18,LEVAL,Glo Pals,278.1,False
2025-04-18,LEVAL,Globber,739.05,False
2025-04-18,LEVAL,Graine Créative,4059.89,False
2025-04-18,LEVAL,Grim'tout,274.91,False
2025-04-18,LEVAL,HelloHossy,849.3,False
2025-04-18,LEVAL,Hindbag,1576.67,False
2025-04-18,LEVAL,Histoire d'Ours,2138.39,False
2025-04-18,LEVAL,Histoire d'ours,114.75,False
2025-04-18,LEVAL,IELLO,529.44,False
2025-04-18,LEVAL,Inuwet,1582.72,False
2025-04-18,LEVAL,Janod,8026.6,False
2025-04-18,LEVAL,Jellycat,2484.8,False
2025-04-18,LEVAL,KIMANE,855.02,False
2025-04-18,LEVAL,Kaloo,999.04,False
2025-04-18,LEVAL,Keel Toys,969.68,False
2025-04-18,LEVAL,Kiddikutter,100.1,False
2025-04-18,LEVAL,Kidywolf,3316.3,False
2025-04-18,LEVAL,Kimane,174.32,False
2025-04-18,LEVAL,Kknekki,74.8,False
2025-04-18,LEVAL,L'Ours Français,340.4,False
2025-04-18,LEVAL,LA POULE QUI POND,44.86,False
2025-04-18,LEVAL,La Petite Epicerie,3982.13,False
2025-04-18,LEVAL,Labay,106.5,False
2025-04-18,LEVAL,Le Caton,52.05,False
2025-04-18,LEVAL,Legami,5456.47,False
2025-04-18,LEVAL,Les Petites Dates,51.6,False
2025-04-18,LEVAL,Les Petits Zodiaques,276.0,False
2025-04-18,LEVAL,Lilliputiens,2447.46,False
2025-04-18,LEVAL,Little Dutch,529.65,False
2025-04-18,LEVAL,Little L,249.56,False
2025-04-18,LEVAL,MDS,36.94,False
2025-04-18,LEVAL,MISTER GADGET,21.6,False
2025-04-18,LEVAL,MOB,438.62,False
2025-04-18,LEVAL,Marc Vidal,176.4,False
2025-04-18,LEVAL,Marcel et Joachim,62.56,False
2025-04-18,LEVAL,Marky,199.68,False
2025-04-18,LEVAL,Martinelia,257.83,False
2025-04-18,LEVAL,Martinex,105.0,False
2025-04-18,LEVAL,Mercier,699.26,False
2025-04-18,LEVAL,Metalmorphose,796.31,False
2025-04-18,LEVAL,Micro,1425.17,False
2025-04-18,LEVAL,Milan,1524.22,False
2025-04-18,LEVAL,Minus Editions,447.25,False
2025-04-18,LEVAL,Monjour,254.9,False
2025-04-18,LEVAL,Nailmatic,2259.72,False
2025-04-18,LEVAL,Nathan,1671.44,False
2025-04-18,LEVAL,OMY,2768.37,False
2025-04-18,LEVAL,Ooly,184.85,False
2025-04-18,LEVAL,Ouate,143.38,False
2025-04-18,LEVAL,PEZ,69.91,False
2025-04-18,LEVAL,PLUS PLUS,801.66,False
2025-04-18,LEVAL,POMEA,854.77,False
2025-04-18,LEVAL,POPPIK,1046.58,False
2025-04-18,LEVAL,Papo,1119.33,False
2025-04-18,LEVAL,Party Deco,1609.46,False
2025-04-18,LEVAL,Petit Boum,640.62,False
2025-04-18,LEVAL,Petit Truc,107.2,False
2025-04-18,LEVAL,Piatnik,257.29,False
2025-04-18,LEVAL,Pieces & Peace,486.84,False
2025-04-18,LEVAL,Pixie Games,179.1,False
2025-04-18,LEVAL,Poule Party,1858.95,False
2025-04-18,LEVAL,Professor Puzzle,347.59,False
2025-04-18,LEVAL,Puzzle Michèle Wilson,34.0,False
2025-04-18,LEVAL,Quut,120.15,False
2025-04-18,LEVAL,Robotime,4598.77,False
2025-04-18,LEVAL,Rosajou,571.32,False
2025-04-18,LEVAL,Sam & Julia,588.28,False
2025-04-18,LEVAL,Sassi,200.27,False
2025-04-18,LEVAL,Sentosphère,1249.65,False
2025-04-18,LEVAL,So Family,634.19,False
2025-04-18,LEVAL,Souza,2420.55,False
2025-04-18,LEVAL,Studio Roof,850.0,False
2025-04-18,LEVAL,SuperPetit,1523.12,False
2025-04-18,LEVAL,Sycomore,901.5,False
2025-04-18,LEVAL,Tichoups,454.95,False
2025-04-18,LEVAL,Tossit,138.0,False
2025-04-18,LEVAL,Tourbillon,270.88,False
2025-04-18,LEVAL,Trixie,6123.92,False
2025-04-18,LEVAL,Tutti Frutti,1.5,False
2025-04-18,LEVAL,Ty,635.42,False
2025-04-18,LEVAL,Vilac,2160.44,False
2025-04-18,LEVAL,Yoto play,1837.54,False
2025-04-18,LEVAL,Yuko B,661.51,False
2025-04-18,STRA,ADG Diffusion,335.05,False
2025-04-18,STRA,AMSCAN,215.78,False
2025-04-18,STRA,Amadeus,12.99,False
2025-04-18,STRA,Amedeus les Petits,7.55,False
2025-04-18,STRA,Atelierbox,2099.97,False
2025-04-18,STRA,Auzou Editions,5595.28,False
2025-04-18,STRA,Ava & May,18.96,False
2025-04-18,STRA,BB & Co,902.66,False
2025-04-18,STRA,BD Kids,143.64,False
2025-04-18,STRA,BS Toys,182.93,False
2025-04-18,STRA,Bananagrams,37.0,False
2025-04-18,STRA,Bayard Jeunesse,1261.32,False
2025-04-18,STRA,Belle Lurette,234.8,False
2025-04-18,STRA,Biberon français,23.5,False
2025-04-18,STRA,Bibs,477.28,False
2025-04-18,STRA,Bioviva,1192.63,False
2025-04-18,STRA,BlackRock Games,704.9,False
2025-04-18,STRA,Bobballs,607.6,False
2025-04-18,STRA,Bonbonrama,416.11,False
2025-04-18,STRA,Buki,809.64,False
2025-04-18,STRA,Burago,103.2,False
2025-04-18,STRA,CMP,459.4,False
2025-04-18,STRA,COOK CONCEPT,15.0,False
2025-04-18,STRA,CRYSTAL ART,214.56,False
2025-04-18,STRA,Cartes d'Art,504.4,False
2025-04-18,STRA,Cello,8.74,False
2025-04-18,STRA,Chaks,312.45,False
2025-04-18,STRA,Chef Club,883.3,False
2025-04-18,STRA,Chillys,251.22,False
2025-04-18,STRA,Chocli,172.26,False
2025-04-18,STRA,Chupa Chups,21.59,False
2025-04-18,STRA,Clairefontaine,288.6,False
2025-04-18,STRA,Cloud B,378.0,False
2025-04-18,STRA,Crayon Rocks,47.61,False
2025-04-18,STRA,Crocodile Creek,16.36,False
2025-04-18,STRA,Dantoy,119.96,False
2025-04-18,STRA,Djeco,7178.95,False
2025-04-18,STRA,Dock & Bay,289.04,False
2025-04-18,STRA,Doudou & Cie,1447.44,False
2025-04-18,STRA,Dujardin,342.56,False
2025-04-18,STRA,Eat My Socks,103.6,False
2025-04-18,STRA,Edition Animées,11.38,False
2025-04-18,STRA,Erzi,1022.82,False
2025-04-18,STRA,Fizzy,4.2,False
2025-04-18,STRA,Frizzy Pazzy,9.45,False
2025-04-18,STRA,GRECH & CO.,663.11,False
2025-04-18,STRA,Gigamic,1215.38,False
2025-04-18,STRA,Glo Pals,173.04,False
2025-04-18,STRA,Globber,1613.65,False
2025-04-18,STRA,Graine Créative,4040.97,False
2025-04-18,STRA,Great Pretenders,27.0,False
2025-04-18,STRA,Grim'tout,191.1,False
2025-04-18,STRA,Grund,11.56,False
2025-04-18,STRA,HOME DECO FACTORY,84.7,False
2025-04-18,STRA,HOME DECO KIDS,66.5,False
2025-04-18,STRA,HelloHossy,954.15,False
2025-04-18,STRA,Helvetiq,296.83,False
2025-04-18,STRA,Hindbag,1080.72,False
2025-04-18,STRA,Histoire d'Ours,2591.26,False
2025-04-18,STRA,Histoire d'ours,45.9,False
2025-04-18,STRA,IELLO,384.59,False
2025-04-18,STRA,Ikita,183.26,False
2025-04-18,STRA,Inuwet,1977.97,False
2025-04-18,STRA,Jactal,91.57,False
2025-04-18,STRA,Janod,9529.85,False
2025-04-18,STRA,Jellycat,672.4,False
2025-04-18,STRA,JeuJura,244.92,False
2025-04-18,STRA,KIMANE,500.0,False
2025-04-18,STRA,Kaloo,1429.45,False
2025-04-18,STRA,Keel Toys,713.0,False
2025-04-18,STRA,Ki ET LA,142.65,False
2025-04-18,STRA,Kiddikutter,107.8,False
2025-04-18,STRA,Kids Concept,339.53,False
2025-04-18,STRA,Kidywolf,2852.06,False
2025-04-18,STRA,Kimane,135.58,False
2025-04-18,STRA,Kiub,210.81,False
2025-04-18,STRA,Kknekki,333.3,False
2025-04-18,STRA,Koziol,92.2,False
2025-04-18,STRA,L'Ours Français,204.24,False
2025-04-18,STRA,LA POULE QUI POND,66.45,False
2025-04-18,STRA,LIEWOOD,72.8,False
2025-04-18,STRA,La Petite Epicerie,3925.68,False
2025-04-18,STRA,La case de cousin Paul,305.8,False
2025-04-18,STRA,Labay,35.25,False
2025-04-18,STRA,Lamazuna,228.25,False
2025-04-18,STRA,Legami,6254.3,False
2025-04-18,STRA,Les Petites Dates,245.3,False
2025-04-18,STRA,Les Petits Zodiaques,444.0,False
2025-04-18,STRA,Life in a Bag,310.8,False
2025-04-18,STRA,Lilliputiens,3502.49,False
2025-04-18,STRA,Little Dutch,230.4,False
2025-04-18,STRA,Little L,150.7,False
2025-04-18,STRA,Lulu Copenhagen,182.5,False
2025-04-18,STRA,MISTER GADGET,158.45,False
2025-04-18,STRA,MOB,611.8,False
2025-04-18,STRA,Madame Stoltz,577.77,False
2025-04-18,STRA,Mango éditions,1177.39,False
2025-04-18,STRA,Marc Vidal,294.1,False
2025-04-18,STRA,Marcel et Joachim,93.32,False
2025-04-18,STRA,Martinelia,83.99,False
2025-04-18,STRA,Martinex,45.0,False
2025-04-18,STRA,Maïlou,303.32,False
2025-04-18,STRA,Mercier,702.99,False
2025-04-18,STRA,Metalmorphose,337.11,False
2025-04-18,STRA,Milan,1817.41,False
2025-04-18,STRA,Minikane,706.2,False
2025-04-18,STRA,Minus Editions,146.13,False
2025-04-18,STRA,Money Walkie,15.75,False
2025-04-18,STRA,Monjour,318.7,False
2025-04-18,STRA,Moonie,30.5,False
2025-04-18,STRA,Morphée,50.0,False
2025-04-18,STRA,My Little Day,190.22,False
2025-04-18,STRA,Nailmatic,647.07,False
2025-04-18,STRA,Namaki,91.01,False
2025-04-18,STRA,Nathan,1579.05,False
2025-04-18,STRA,Nobodinoz,231.92,False
2025-04-18,STRA,OMY,1891.26,False
2025-04-18,STRA,Ooly,264.58,False
2025-04-18,STRA,Ouate,645.57,False
2025-04-18,STRA,PEZ,70.8,False
2025-04-18,STRA,PLUS PLUS,654.74,False
2025-04-18,STRA,POMEA,1054.73,False
2025-04-18,STRA,POPPIK,525.07,False
2025-04-18,STRA,Pandacraft,45.0,False
2025-04-18,STRA,Paola Reina,170.81,False
2025-04-18,STRA,Papo,1661.86,False
2025-04-18,STRA,Party Deco,2090.47,False
2025-04-18,STRA,Petit Artichaut,6.75,False
2025-04-18,STRA,Petit Boum,389.08,False
2025-04-18,STRA,Petit Truc,46.9,False
2025-04-18,STRA,Piatnik,23.32,False
2025-04-18,STRA,Pieces & Peace,228.44,False
2025-04-18,STRA,Pierrot Gourmand,75.76,False
2025-04-18,STRA,Pixie Games,407.95,False
2025-04-18,STRA,Play&Go,45.0,False
2025-04-18,STRA,Poule Party,2044.05,False
2025-04-18,STRA,Quartier Libre,302.63,False
2025-04-18,STRA,Quut,433.12,False
2025-04-18,STRA,Respire,24.07,False
2025-04-18,STRA,Rice,20.28,False
2025-04-18,STRA,Robotime,5638.42,False
2025-04-18,STRA,Rockahula,269.87,False
2025-04-18,STRA,Rosajou,248.54,False
2025-04-18,STRA,SI SI La Paillette,5.3,False
2025-04-18,STRA,Sam & Julia,472.82,False
2025-04-18,STRA,Sassi,362.29,False
2025-04-18,STRA,Scoot and Ride,64.9,False
2025-04-18,STRA,Sentosphère,1161.87,False
2025-04-18,STRA,So Family,614.34,False
2025-04-18,STRA,Souza,1363.46,False
2025-04-18,STRA,Splash,11.36,False
2025-04-18,STRA,Studio Roof,316.25,False
2025-04-18,STRA,SuperPetit,995.59,False
2025-04-18,STRA,Sycomore,735.46,False
2025-04-18,STRA,THE CONCEPT FACTORY,25.5,False
2025-04-18,STRA,Tata Clairette,9.25,False
2025-04-18,STRA,Tichoups,1316.25,False
2025-04-18,STRA,Top Bright,149.27,False
2025-04-18,STRA,Tossit,120.75,False
2025-04-18,STRA,Tourbillon,262.74,False
2025-04-18,STRA,Trixie,9458.25,False
2025-04-18,STRA,Trolli,24.75,False
2025-04-18,STRA,Tutti Frutti,5.0,False
2025-04-18,STRA,Ty,634.8,False
2025-04-18,STRA,Vilac,7253.9,False
2025-04-18,STRA,Vissevasse,904.58,False
2025-04-18,STRA,Wurm,209.32,False
2025-04-18,STRA,Yoto play,535.08,False
2025-04-18,STRA,Yuko B,726.17,False
2025-04-18,VERS,ADG Diffusion,215.56,False
2025-04-18,VERS,AMSCAN,127.06,False
2025-04-18,VERS,Atelierbox,3872.99,False
2025-04-18,VERS,Auzou Editions,3727.14,False
2025-04-18,VERS,Ava & May,444.5,False
2025-04-18,VERS,BB & Co,597.72,False
2025-04-18,VERS,BD Kids,23.94,False
2025-04-18,VERS,BS Toys,170.34,False
2025-04-18,VERS,BT Chaps,11.02,False
2025-04-18,VERS,Bananagrams,27.75,False
2025-04-18,VERS,Bayard Jeunesse,756.76,False
2025-04-18,VERS,Belle Lurette,423.2,False
2025-04-18,VERS,Biberon français,151.8,False
2025-04-18,VERS,Bibs,99.16,False
2025-04-18,VERS,Bioviva,818.95,False
2025-04-18,VERS,BlackRock Games,378.7,False
2025-04-18,VERS,Bobballs,761.6,False
2025-04-18,VERS,Bonbonrama,532.38,False
2025-04-18,VERS,Buki,1112.47,False
2025-04-18,VERS,Burago,2.04,False
2025-04-18,VERS,CMP,553.25,False
2025-04-18,VERS,COOK CONCEPT,10.0,False
2025-04-18,VERS,Cartes d'Art,489.95,False
2025-04-18,VERS,Cello,12.42,False
2025-04-18,VERS,Chaks,298.68,False
2025-04-18,VERS,Chef Club,866.81,False
2025-04-18,VERS,Chillys,246.61,False
2025-04-18,VERS,Chocli,125.28,False
2025-04-18,VERS,Chupa Chups,34.17,False
2025-04-18,VERS,Clairefontaine,980.29,False
2025-04-18,VERS,Cloud B,400.0,False
2025-04-18,VERS,Cléopatre,414.8,False
2025-04-18,VERS,Crayon Rocks,51.66,False
2025-04-18,VERS,Crocodile Creek,18.0,False
2025-04-18,VERS,Cui Cui Soda,88.0,False
2025-04-18,VERS,Djeco,5874.98,False
2025-04-18,VERS,Dock & Bay,336.19,False
2025-04-18,VERS,Doudou & Cie,836.07,False
2025-04-18,VERS,Dujardin,369.12,False
2025-04-18,VERS,Eau Neuve,7.4,False
2025-04-18,VERS,Edition Animées,77.75,False
2025-04-18,VERS,En Cavale,50.4,False
2025-04-18,VERS,Erzi,818.68,False
2025-04-18,VERS,Fisura,91.2,False
2025-04-18,VERS,Fizzy,10.8,False
2025-04-18,VERS,Frizzy Pazzy,6.75,False
2025-04-18,VERS,GRECH & CO.,841.16,False
2025-04-18,VERS,Gigamic,1227.64,False
2025-04-18,VERS,Glo Pals,123.6,False
2025-04-18,VERS,Globber,1758.5,False
2025-04-18,VERS,Graine Créative,8671.29,False
2025-04-18,VERS,Grim'tout,208.44,False
2025-04-18,VERS,Grund,5.78,False
2025-04-18,VERS,HOME DECO FACTORY,1.95,False
2025-04-18,VERS,HOME DECO KIDS,38.0,False
2025-04-18,VERS,HelloHossy,831.1,False
2025-04-18,VERS,Helvetiq,227.53,False
2025-04-18,VERS,Hindbag,805.22,False
2025-04-18,VERS,Histoire d'Ours,2031.08,False
2025-04-18,VERS,Histoire d'ours,61.2,False
2025-04-18,VERS,IELLO,813.16,False
2025-04-18,VERS,Iello,35.62,False
2025-04-18,VERS,Ikita,102.09,False
2025-04-18,VERS,Inuwet,1962.34,False
2025-04-18,VERS,Jactal,73.62,False
2025-04-18,VERS,Janod,8970.09,False
2025-04-18,VERS,Jellycat,944.4,False
2025-04-18,VERS,KIMANE,1178.48,False
2025-04-18,VERS,Kaloo,1216.61,False
2025-04-18,VERS,Keel Toys,670.22,False
2025-04-18,VERS,Ki ET LA,1731.85,False
2025-04-18,VERS,Kiddikutter,77.0,False
2025-04-18,VERS,Kidywolf,2561.31,False
2025-04-18,VERS,Kimane,142.04,False
2025-04-18,VERS,Kiub,44.89,False
2025-04-18,VERS,Kknekki,225.5,False
2025-04-18,VERS,Koziol,93.15,False
2025-04-18,VERS,L'Ours Français,17.02,False
2025-04-18,VERS,LA POULE QUI POND,197.77,False
2025-04-18,VERS,LIEWOOD,151.2,False
2025-04-18,VERS,La Petite Epicerie,2589.93,False
2025-04-18,VERS,La case de cousin Paul,48.4,False
2025-04-18,VERS,Labay,117.9,False
2025-04-18,VERS,Lamazuna,1069.65,False
2025-04-18,VERS,Le Coq Toqué,3.4,False
2025-04-18,VERS,Legami,5595.09,False
2025-04-18,VERS,Les Petites Dates,51.6,False
2025-04-18,VERS,Les Petits Zodiaques,788.0,False
2025-04-18,VERS,Les minis mondes,138.2,False
2025-04-18,VERS,Lilliputiens,2041.34,False
2025-04-18,VERS,Little Dutch,430.65,False
2025-04-18,VERS,Little L,42.4,False
2025-04-18,VERS,Lulu Copenhagen,50.0,False
